web_scraper_order,web_scraper_start_url,rent_raw,rooms_raw,area_raw,address_raw,description_raw,text_raw,walkingtime_raw,nearest_statioon_raw;;;;;;;;;;
"1763742828-1286,""https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=18&o=dateCreated-desc"",""CHF 2’450.– / Monat"",""3 Zimmer"",""67m²"",""Albisstrasse 170, 8038 Zürich"",""""""Charmante 3-Zimmer-Wohnung zu vermieten"""""",""Ab 15. November oder nach Vereinbarung vermieten wir eine helle, heimelige Wohnung im EG mit grossem Balkon mit Blick in den Garten.Die Wohnung bietet Ihnen folgende Ausstattung:Badezimmer • WC / Badewanne Küche • Keramikkochfeld, Dampfabzug, Backofen, Kühlschrank, Geschirrspüler Bodenbeläge • Im Wohn- und Schlafzimmer Parkett • Badezimmer mit Plattenboden Zudem verfügt die Wohnung über grosse Einbauschränke.Die Bushaltestelle liegt in unmittelbarer Nähe, ein Autoabstellplatz kann für CHF 126.00 pro Monat dazu gemietet werden.Sind Sie interessiert und möchten die Wohnung besichtigen?Wir freuen uns auf Ihre Kontaktanfrage."","""",""""";;;;;;;;;;
"1763742828-1287,""https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=18&o=dateCreated-desc"",""CHF 2’600.– / Monat"",""3.5 Zimmer"",""69m²"",""8049 Zürich"",""Charismatische 3.5-Zimmer-Wohnung in Zentraler Lage"",""Moderne und ruhige 3.5-Zimmer-Wohnung Diese helle und gepflegte 3.5-Zimmer-Wohnung mit 69 m² Wohnfläche bietet eine angenehme, ruhige Wohnatmosphäre und überzeugt mit einem funktionalen, modernen Wohnkomfort.Dank der grossen Fenster und der durchdachten Raumaufteilung entsteht ein freundliches, warmes Wohngefühl, das ideal ist für Paare oder kleine Familien.Der Holzboden, die helle Gestaltung und der private Balkon mit Blick ins Grüne schaffen ein Zuhause, in dem man sich sofort wohlfühlt. Highlights der Wohnung: • Helle Wohn- und Schlafräume mit viel Tageslicht • Ruhige Lage mit hoher Wohnqualität • Gut durchdachte und praktische Raumaufteilung • Privater Balkon mit angenehmer Aussicht ins Grüne • Moderne, gepflegte Küche mit Geschirrspüler, Backofen und Granitarbeitsfläche • Komfortables Badezimmer mit Doppelwaschbecken, Spiegelschränken und Wandheizung • Kellerabteil und Waschküche im Haus • Garage verfügbar • Kinderfreundliche Umgebung • Einkaufsmöglichkeiten, Schulen, Apotheke und ÖV rasch erreichbar Ab Februar 2026 wird die Mietzins auf 2499.- Franken Brutto reduziert! Selber eine Immobilie vermarkten?Profitieren Sie von unserer Expertise und unserem starken Netzwerk.Swiss Twins Immobilien - Real Estate Management begleitet Sie bei jedem Schritt, von der professionellen Präsentation bis zur erfolgreichen Vermittlung.Mehr erfahren: https://swiss-twinsimmobilien.ch Sie möchten eine Immobilie schätzen lassen?Erhalten Sie jetzt Ihre kostenlose, unverbindliche und schnelle Marktwertschätzung - präzise und professionell.Zur kostenlosen Immobilienbewertung: https://twins-immobewertung.ch Swiss Twins Immobilien - wo stilvolles Wohnen beginnt und besondere Momente Zuhause werden. Lassen Sie sich diese einzigartige Gelegenheit nicht entgehen und erleben Sie Wohnen auf einem Niveau, das Sie jeden Tag aufs Neue begeistert."","""",""""";;;;;;;;;;
"1763742828-1288,""https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=18&o=dateCreated-desc"",""CHF 2’750.– / Monat"",""4 Zimmer"","""",""Saumackerstrasse 2, 8048 Zürich"",""Zentral Wohnen in Altstetten"","""","""",""""";;;;;;;;;;
"1763742828-1289,""https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=18&o=dateCreated-desc"",""CHF 3’050.– / Monat"",""4.5 Zimmer"",""103m²"",""Holderbachweg 8, 8046 Zürich"",""Hoher Wohnkomfort am Zentenhausplatz mit Dachterrasse"","""","""",""""";;;;;;;;;;
"1763742828-1290,""https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=18&o=dateCreated-desc"",""CHF 3’510.– / Monat"",""1 Zimmer"",""71m²"",""Birmensdorferstrasse 485, 8055 Zürich"",""WEITBLICK & DESIGN: Erstvermietung """"SPHINX"""""","""","""",""""";;;;;;;;;;
"1763742828-1291,""https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=18&o=dateCreated-desc"",""CHF 2’940.– / Monat"",""1 Zimmer"",""60m²"",""Birmensdorferstrasse 485, 8055 Zürich"",""URBAN & ELEGANT: Erstvermietung """"SPHINX"""""","""","""",""""";;;;;;;;;;
"1763742828-1292,""https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=18&o=dateCreated-desc"",""CHF 2’670.– / Monat"",""1 Zimmer"",""60m²"",""Birmensdorferstrasse 485, 8055 Zürich"",""KONTUR & CHARAKTER: Erstvermietung """"SPHINX"""""","""","""",""""";;;;;;;;;;
"1763742828-1293,""https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=18&o=dateCreated-desc"",""CHF 3’160.– / Monat"",""1 Zimmer"",""71m²"",""Birmensdorferstrasse 485, 8055 Zürich"",""DESIGN & SKYLINE: Erstvermietung """"SPHINX"""""","""","""",""""";;;;;;;;;;
"1763742828-1294,""https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=18&o=dateCreated-desc"",""CHF 2’670.– / Monat"",""2 Zimmer"",""67m²"",""Birmensdorferstrasse 483, 8055 Zürich"",""STIL & KOMFORT: Erstvermietung """"SPHINX"""""","""","""",""""";;;;;;;;;;
"1763742828-1295,""https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=18&o=dateCreated-desc"",""CHF 3’900.– / Monat"",""4.5 Zimmer"",""115m²"",""Weidmannstrasse 15, 8046 Zürich"","""","""","""",""""";;;;;;;;;;
"1763742828-1296,""https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=18&o=dateCreated-desc"",""CHF 4’080.– / Monat"",""3.5 Zimmer"",""100m²"",""Rüdigerstrasse 4, 8045 Zürich"",""Ihr Wohntraum im """"Secret Garden"""" - Attikawohnung mit 2 Dachterrassen!"","""","""",""""";;;;;;;;;;
"1763742828-1297,""https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=18&o=dateCreated-desc"",""CHF 1’484.– / Monat"",""2.5 Zimmer"",""45m²"",""Flurstrasse 53, 8048 Zürich"",""Gemütliche Wohnung Nähe Letzipark - Befristet bis 30.06.2026!"","""","""",""""";;;;;;;;;;
"1763742828-1298,""https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=18&o=dateCreated-desc"",""CHF 1’600.– / Monat"",""2.5 Zimmer"",""55m²"",""Flurstrasse 53, 8048 Zürich"",""Aufregendes Stadtleben beim Letzigrund -  befristet bis 30.06.2026!"","""","""",""""";;;;;;;;;;
"1763742828-1299,""https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=18&o=dateCreated-desc"","""","""","""","""","""","""",""-"",""""";;;;;;;;;;
"1763742828-1300,""https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=18&o=dateCreated-desc"","""","""","""","""","""","""",""5 min."",""Station: Bachmattstrasse""";;;;;;;;;;
"1763742828-1301,""https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=18&o=dateCreated-desc"","""","""","""","""","""","""",""4 min."",""Station: Wildbachstrasse""";;;;;;;;;;
"1763742828-1302,""https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=18&o=dateCreated-desc"","""","""","""","""","""","""",""2 min."",""Station: Feldeggstrasse""";;;;;;;;;;
"1763742828-1303,""https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=18&o=dateCreated-desc"","""","""","""","""","""","""",""-"",""""";;;;;;;;;;
"1763742828-1304,""https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=18&o=dateCreated-desc"","""","""","""","""","""","""",""3 min."",""Station: Kalkbreite/Bhf. Wiedikon""";;;;;;;;;;
"1763742828-1305,""https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=18&o=dateCreated-desc"","""","""","""","""","""","""",""3 min."",""Station: Förrlibuckstrasse""";;;;;;;;;;
"1763742828-1306,""https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=18&o=dateCreated-desc"","""","""","""","""","""","""",""8 min."",""Station: Wollishoferplatz""";;;;;;;;;;
"1763742828-1307,""https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=18&o=dateCreated-desc"","""","""","""","""","""","""",""-"",""""";;;;;;;;;;
"1763742828-1308,""https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=18&o=dateCreated-desc"","""","""","""","""","""","""",""3 min."",""Station: Zürich Altstetten""";;;;;;;;;;
"1763742828-1309,""https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=18&o=dateCreated-desc"","""","""","""","""","""","""",""9 min."",""Station: Zürich Affoltern""";;;;;;;;;;
"1763742828-1310,""https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=18&o=dateCreated-desc"","""","""","""","""","""","""",""2 min."",""Station: Triemli""";;;;;;;;;;
"1763742828-1311,""https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=18&o=dateCreated-desc"","""","""","""","""","""","""",""2 min."",""Station: Triemli""";;;;;;;;;;
"1763742828-1312,""https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=18&o=dateCreated-desc"","""","""","""","""","""","""",""2 min."",""Station: Triemli""";;;;;;;;;;
"1763742828-1313,""https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=18&o=dateCreated-desc"","""","""","""","""","""","""",""2 min."",""Station: Triemli""";;;;;;;;;;
"1763742828-1314,""https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=18&o=dateCreated-desc"","""","""","""","""","""","""",""2 min."",""Station: Triemli""";;;;;;;;;;
"1763742828-1315,""https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=18&o=dateCreated-desc"","""","""","""","""","""","""",""7 min."",""Station: Zürich Affoltern""";;;;;;;;;;
"1763742828-1316,""https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=18&o=dateCreated-desc"","""","""","""","""","""","""",""4 min."",""Station: Sihlcity Nord""";;;;;;;;;;
"1763742828-1317,""https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=18&o=dateCreated-desc"","""","""","""","""","""","""",""3 min."",""Station: Kappeli""";;;;;;;;;;
"1763742828-1318,""https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=18&o=dateCreated-desc"","""","""","""","""","""","""",""3 min."",""Station: Kappeli""";;;;;;;;;;
"1763742831-1319,""https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=17&o=dateCreated-desc"",""CHF 2’625.– / Monat"",""3 Zimmer"",""64m²"",""Müllerstrasse 93, 8004 Zürich"","""","""","""",""""";;;;;;;;;;
"1763742831-1320,""https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=17&o=dateCreated-desc"",""CHF 3’510.– / Monat"",""3.5 Zimmer"",""83m²"",""Baumackerstrasse 9, 8050 Oerlikon"",""Zentral. Modern. Für Paare gemacht - 3.5 Zimmerwohnung in Oerlikon"","""","""",""""";;;;;;;;;;
"1763742831-1321,""https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=17&o=dateCreated-desc"",""CHF 1’600.– / Monat"",""1.5 Zimmer"",""28m²"",""Schaffhauserstrasse 273, 8057 Zürich"","""","""","""",""""";;;;;;;;;;
"1763742831-1322,""https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=17&o=dateCreated-desc"",""CHF 850.– / Monat"",""14m² Wohnfläche"","""",""Zürich wettswill, 8001 Zürich"","""","""","""",""""";;;;;;;;;;
"1763742831-1323,""https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=17&o=dateCreated-desc"",""CHF 2’490.– / Monat"",""2.5 Zimmer"",""59m²"",""Leutschenbachstrasse 46, 8050 Zürich"","""","""","""",""""";;;;;;;;;;
"1763742831-1324,""https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=17&o=dateCreated-desc"",""CHF 3’670.– / Monat"",""3.5 Zimmer"",""81m²"",""Hegianwandweg 102, 8045 Zürich"",""3.5-Zimmer Neubau-Erstbezug am Fusse des Uetlibergs"","""","""",""""";;;;;;;;;;
"1763742831-1325,""https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=17&o=dateCreated-desc"",""CHF 2’845.– / Monat"",""2.5 Zimmer"",""63m²"",""Hegianwandweg 102, 8045 Zürich"",""2.5-Zimmer Neubau-Erstbezug am Fusse des Uetlibergs"","""","""",""""";;;;;;;;;;
"1763742831-1326,""https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=17&o=dateCreated-desc"",""CHF 4’670.– / Monat"",""4.5 Zimmer"",""102m²"",""Hegianwandweg 102, 8045 Zürich"",""4.5-Zimmer Neubau-Erstbezug am Fusse des Uetlibergs"","""","""",""""";;;;;;;;;;
"1763742831-1327,""https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=17&o=dateCreated-desc"",""CHF 2’230.– / Monat"",""2.5 Zimmer"",""59m²"",""Burstwiesenstrasse 19, 8055 Zürich"",""Zentral wohnen im Herzen von Zürich-Wiedikon"","""","""",""""";;;;;;;;;;
"1763742831-1328,""https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=17&o=dateCreated-desc"",""CHF 3’520.– / Monat"",""4.5 Zimmer"",""119m²"",""Dübendorfstrasse 311, 8051 Zürich"",""Erstvermietung 4.5-Zimmer-Wohnung mit grosszügiger Loggia"",""An zentraler und naturnaher Lage entsteht das Mehrfamilienhaus mit insgesamt 16 modernen Mietwohnungen und einem Katzenheim. Das Gebäude überzeugt durch eine klare Architektur, funktionale Grundrisse und eine hochwertige, zeitgemässe Ausstattung. Helle Räume, sorgfältig ausgewählte Materialien und praktische Wohnlayouts sorgen für ein angenehmes Wohngefühl.Die Umgebung ist gepflegt und bietet eine angenehme, städtische Wohnatmosphäre. Einkaufsmöglichkeiten, Schulen sowie der öffentliche Verkehr befinden sich in unmittelbarer Nähe.Ein Einstellplatz in der Tiefgarage kann für CHF 170.00/mtl. dazu gemietet werden.Besichtigungstermine sowie weitere Informationen zum Projekt finden Sie auf der Webseite: https://hestaimmobilien.ch/projekte/Zuerich-Erstvermietung-Mehrfamilienhaus-16-Mietwohnungen-und-Katzenheim.php"","""",""""";;;;;;;;;;
"1763742831-1329,""https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=17&o=dateCreated-desc"",""CHF 1’390.– / Monat"",""1 Zimmer"","""",""Hildastrasse 7, 8004 Zürich"",""1-Zimmer-Studio an zentraler Lage in Zürich"","""","""",""""";;;;;;;;;;
"1763742831-1330,""https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=17&o=dateCreated-desc"",""CHF 4’750.– / Monat"",""4.5 Zimmer"",""138m²"",""Leutschenbachstrasse 42N, 8050 Zürich"",""Traumhafte 4.5-Zimmer-EG-Maisonette mit Gemeinschaftsdachterrasse"",""Diese gehobene Maisonette-Wohnung im Leutschenbach-Quartier verbindet modernes Design, grosszügige Raumaufteilung und hochwertige Ausstattung auf 138 m² zu einem luxuriösen Wohngefühl. Das 2018 erbaute Apartment überzeugt durch stilvolle Eleganz, exklusive Details und eine zentrale Lage in einem sich dynamisch entwickelnden Wohn- und Arbeitsquartier.Highlights der Wohnung: • Lichtdurchfluteter Wohn-Essbereich mit Panorama-Fenstern, 3,5 m Raumhöhe und offenem Konzept • Hochwertige V-Zug Geräte, 2 Abstellräume mit Waschturm, Einbauschränke • Loggia mit Blick auf ruhigen, grünen Innenhof • Drei Schlafzimmer, inkl. Hauptzimmer mit Ankleideraum und en-suite Badezimmer • Zwei Badezimmer (Dusche/WC &amp"; Badewanne/WC) sowie Gäste-WC • Gemeinschaftliche Dachterrasse mit Rundum-Panorama und Innenhof mit üppiger Bepflanzung • Effiziente Fernwärmeheizung für angenehmes Wohnklima Die im schicken WolkenWerk gelegene Wohnung befindet sich im Norden von Zürich, nahe Bahnhof Oerlikon und den SRF-Studios. Das Quartier verbindet modernes Stadtleben mit ruhiger, gehobener Atmosphäre und ist hervorragend an den öffentlichen Verkehr und das Strassennetz angebunden. Einkaufsmöglichkeiten, Restaurants, Freizeitangebote und Naherholungsgebiete sind in unmittelbarer Nähe.Lage-Highlights: • Öffentlicher Verkehr: 10er/11er Tram in &lt;5 Minuten zum Bahnhof Oerlikon; 10er/12er Tram in &lt;10 Minuten zum Flughafen • Autoanbindung: Schnell erreichbar zu Autobahnen Richtung Bern, Basel, Innerschweiz und Deutschland • Bildung &amp; Betreuung: Kitas, Kindergärten und Schulen (städtisch oder privat) in wenigen Gehminuten erreichbar • Freizeit &amp; Erholung: Hallenbad Oerlikon, Fitnessclubs, Eishockey, Reithalle Auhölzli, Vitaparcours, Zürichberg für Spaziergänge • Kultur &amp; Events: Hallenstadion, Theater 11, Event-Halle 622 • Umgebung &amp;" Grünflächen: Neue Parklandschaften, gepflegte Gärten, Kunstobjekte (teilweise beleuchtet) Diese Lage bietet die perfekte Balance zwischen urbanem Leben, Freizeitmöglichkeiten und einer ruhigen, hochwertigen Wohnqualität."","""",""""";;
"1763742831-1331,""https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=17&o=dateCreated-desc"",""CHF 3’790.– / Monat"",""4.5 Zimmer"",""90m²"",""Nordstrasse 242, 8037 Zürich"","""","""","""",""""";;;;;;;;;;
"1763742831-1332,""https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=17&o=dateCreated-desc"",""CHF 3’320.– / Monat"",""4.5 Zimmer"",""103m²"",""Dübendorfstrasse 311, 8051 Zürich"",""Erstvermietung 4.5-Zimmer-Wohnung im 1. Obergeschoss"",""An zentraler und naturnaher Lage entsteht das Mehrfamilienhaus mit insgesamt 16 modernen Mietwohnungen und einem Katzenheim. Das Gebäude überzeugt durch eine klare Architektur, funktionale Grundrisse und eine hochwertige, zeitgemässe Ausstattung. Helle Räume, sorgfältig ausgewählte Materialien und praktische Wohnlayouts sorgen für ein angenehmes Wohngefühl.Die Umgebung ist gepflegt und bietet eine angenehme, städtische Wohnatmosphäre. Einkaufsmöglichkeiten, Schulen sowie der öffentliche Verkehr befinden sich in unmittelbarer Nähe.Ein Einstellplatz in der Tiefgarage kann für CHF 170.00/mtl. dazu gemietet werden.Besichtigungstermine sowie weitere Informationen zum Projekt finden Sie auf der Webseite: https://hestaimmobilien.ch/projekte/Zuerich-Erstvermietung-Mehrfamilienhaus-16-Mietwohnungen-und-Katzenheim.php"","""",""""";;;;;;;;;;
"1763742831-1333,""https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=17&o=dateCreated-desc"",""CHF 2’400.– / Monat"",""2.5 Zimmer"",""58m²"",""Kirchenfeld 59, 8052 Zürich"","""","""","""",""""";;;;;;;;;;
"1763742831-1334,""https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=17&o=dateCreated-desc"",""CHF 5’200.– / Monat"",""4.5 Zimmer"",""124m²"",""Dübendorfstrasse 311, 8051 Zürich"",""Erstvermietung 4.5-Zimmer-Attika-Wohnung mit 2 Terrassen"",""An zentraler und naturnaher Lage entsteht das Mehrfamilienhaus mit insgesamt 16 modernen Mietwohnungen und einem Katzenheim. Das Gebäude überzeugt durch eine klare Architektur, funktionale Grundrisse und eine hochwertige, zeitgemässe Ausstattung. Helle Räume, sorgfältig ausgewählte Materialien und praktische Wohnlayouts sorgen für ein angenehmes Wohngefühl.Die Umgebung ist gepflegt und bietet eine angenehme, städtische Wohnatmosphäre. Einkaufsmöglichkeiten, Schulen sowie der öffentliche Verkehr befinden sich in unmittelbarer Nähe.Ein Einstellplatz in der Tiefgarage kann für CHF 170.00/mtl. dazu gemietet werden.Besichtigungstermine sowie weitere Informationen zum Projekt finden Sie auf der Webseite: https://hestaimmobilien.ch/projekte/Zuerich-Erstvermietung-Mehrfamilienhaus-16-Mietwohnungen-und-Katzenheim.php"","""",""""";;;;;;;;;;
"1763742831-1335,""https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=17&o=dateCreated-desc"",""CHF 2’260.– / Monat"",""2.5 Zimmer"",""51m²"",""Dübendorfstrasse 311, 8051 Zürich"",""Erstvermietung 2.5-Zimmer-Wohnung im 3. Obergeschoss"",""An zentraler und naturnaher Lage entsteht das Mehrfamilienhaus mit insgesamt 16 modernen Mietwohnungen und einem Katzenheim. Das Gebäude überzeugt durch eine klare Architektur, funktionale Grundrisse und eine hochwertige, zeitgemässe Ausstattung. Helle Räume, sorgfältig ausgewählte Materialien und praktische Wohnlayouts sorgen für ein angenehmes Wohngefühl.Die Umgebung ist gepflegt und bietet eine angenehme, städtische Wohnatmosphäre. Einkaufsmöglichkeiten, Schulen sowie der öffentliche Verkehr befinden sich in unmittelbarer Nähe.Ein Einstellplatz in der Tiefgarage kann für CHF 170.00/mtl. dazu gemietet werden.Besichtigungstermine sowie weitere Informationen zum Projekt finden Sie auf der Webseite: https://hestaimmobilien.ch/projekte/Zuerich-Erstvermietung-Mehrfamilienhaus-16-Mietwohnungen-und-Katzenheim.php"","""",""""";;;;;;;;;;
"1763742831-1336,""https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=17&o=dateCreated-desc"",""CHF 2’440.– / Monat"",""2.5 Zimmer"",""62m²"",""Bergellerstrasse 32, 8049 Zürich"",""Urban Living trifft Naturidylle: wohnen am Hönggerberg"","""","""",""""";;;;;;;;;;
"1763742831-1337,""https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=17&o=dateCreated-desc"",""CHF 2’850.– / Monat"",""3.5 Zimmer"",""84m²"",""Dübendorfstrasse 311, 8051 Zürich"",""Erstvermietung 3.5-Zimmer-Wohnung im Erdgeschoss mit Loggia"",""An zentraler und naturnaher Lage entsteht das Mehrfamilienhaus mit insgesamt 16 modernen Mietwohnungen und einem Katzenheim. Das Gebäude überzeugt durch eine klare Architektur, funktionale Grundrisse und eine hochwertige, zeitgemässe Ausstattung. Helle Räume, sorgfältig ausgewählte Materialien und praktische Wohnlayouts sorgen für ein angenehmes Wohngefühl.Die Umgebung ist gepflegt und bietet eine angenehme, städtische Wohnatmosphäre. Einkaufsmöglichkeiten, Schulen sowie der öffentliche Verkehr befinden sich in unmittelbarer Nähe.Ein Einstellplatz in der Tiefgarage kann für CHF 170.00/mtl. dazu gemietet werden.Besichtigungstermine sowie weitere Informationen zum Projekt finden Sie auf der Webseite: https://hestaimmobilien.ch/projekte/Zuerich-Erstvermietung-Mehrfamilienhaus-16-Mietwohnungen-und-Katzenheim.php"","""",""""";;;;;;;;;;
"1763742831-1338,""https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=17&o=dateCreated-desc"",""CHF 2’850.– / Monat"",""3.5 Zimmer"",""75m²"",""Florastrasse 55, 8008 Zürich"",""3.5 Zimmer-Wohnung im Trendquartier Seefeld"",""Erstbezug nach Wohnungssanierung.Wir vermieten per 01. Dezember 2025 oder nach Vereinbarung diese helle,ruhige 3.5-Zimmer Wohnung an zentraler Lage im Zürcher Seefeld. Eserwartet Sie ein lichtdurchflutetes Wohnzimmer mit Balkon, eine neueKüche mit Geschirrspüler und Mikrowelle, ein separates WC und ein Badmit begehbarer Dusche. Der Wohnbereich verfügt über Parkettboden und Einbauschränke im Eingangsbereich und im Wohnzimmer.Es steht Ihnen ein Kellerabteil, eine Gemeinschaftswaschküche und einAufzug zur Verfügung.Die öffentlichen Verkehrsmittel sowie diverse Einkaufsmöglichkeiten/Restaurants befinden sich in unmittelbarer Nähe. Den See, das Zürcher$ellevue oder Opernhaus erreichen Sie in wenigen Schritten.Gerne zeigen wir Ihnen bei einer Besichtigung die weiteren Vorzüge dieses Mietobjektes.Wir freuen uns auf Ihre Kontaktaufnahme über das Kontaktformular."","""",""""";;;;;;;;;;
"1763742831-1339,""https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=17&o=dateCreated-desc"","""","""","""","""","""","""",""3 min."",""Station: Helvetiaplatz""";;;;;;;;;;
"1763742831-1340,""https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=17&o=dateCreated-desc"","""","""","""","""","""","""",""-"",""""";;;;;;;;;;
"1763742831-1341,""https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=17&o=dateCreated-desc"","""","""","""","""","""","""",""1 min."",""Station: Berninaplatz""";;;;;;;;;;
"1763742831-1342,""https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=17&o=dateCreated-desc"","""","""","""","""","""","""",""-"",""""";;;;;;;;;;
"1763742831-1343,""https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=17&o=dateCreated-desc"","""","""","""","""","""","""",""4 min."",""Station: Oerlikerhus""";;;;;;;;;;
"1763742831-1344,""https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=17&o=dateCreated-desc"","""","""","""","""","""","""",""13 min."",""Station: Albisgütli""";;;;;;;;;;
"1763742831-1345,""https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=17&o=dateCreated-desc"","""","""","""","""","""","""",""13 min."",""Station: Albisgütli""";;;;;;;;;;
"1763742831-1346,""https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=17&o=dateCreated-desc"","""","""","""","""","""","""",""13 min."",""Station: Albisgütli""";;;;;;;;;;
"1763742831-1347,""https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=17&o=dateCreated-desc"","""","""","""","""","""","""",""2 min."",""Station: Heuried""";;;;;;;;;;
"1763742831-1348,""https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=17&o=dateCreated-desc"","""","""","""","""","""","""",""2 min."",""Station: Mattenhof""";;;;;;;;;;
"1763742831-1349,""https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=17&o=dateCreated-desc"","""","""","""","""","""","""",""4 min."",""Station: Zypressenstrasse""";;;;;;;;;;
"1763742831-1350,""https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=17&o=dateCreated-desc"","""","""","""","""","""","""",""6 min."",""Station: Oerlikerhus""";;;;;;;;;;
"1763742831-1351,""https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=17&o=dateCreated-desc"","""","""","""","""","""","""",""11 min."",""Station: Waidfussweg""";;;;;;;;;;
"1763742831-1352,""https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=17&o=dateCreated-desc"","""","""","""","""","""","""",""2 min."",""Station: Mattenhof""";;;;;;;;;;
"1763742831-1353,""https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=17&o=dateCreated-desc"","""","""","""","""","""","""",""6 min."",""Station: Seebach""";;;;;;;;;;
"1763742831-1354,""https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=17&o=dateCreated-desc"","""","""","""","""","""","""",""2 min."",""Station: Mattenhof""";;;;;;;;;;
"1763742831-1355,""https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=17&o=dateCreated-desc"","""","""","""","""","""","""",""2 min."",""Station: Mattenhof""";;;;;;;;;;
